ds,yhat,yhat_lower,yhat_upper,StoreType
2013-07-06,122682.98452289146,100101.95385974964,146207.08030574658,b
2013-07-07,179630.58866414582,158283.97093083404,201597.8279490764,b
2013-07-08,171514.56860791627,148315.34944992626,195568.46051492364,b
2013-07-09,158733.53431207786,135289.55817325285,180513.95047264322,b
2013-07-10,155948.80528077701,133902.83412915032,178998.9893004331,b
2013-07-11,157612.8820365527,135369.7761369119,179826.04809057858,b
2013-07-12,165439.18682763202,143880.45597832018,188687.81313574297,b
2013-07-13,122853.29209830338,100817.19109796328,145267.8565767326,b
2013-07-14,179641.70187347403,157889.0425642454,201623.05129437643,b
2013-07-15,171327.25018418662,148943.93128173376,193523.68489814262,b
2013-07-16,158313.96039837613,134111.6992507646,181088.8928690819,b
2013-07-17,155269.68679113494,134576.13069333136,177347.4505282941,b
2013-07-18,156654.40063740266,135490.44639188604,181021.80975953612,b
2013-07-19,164189.71561326509,141872.27281057957,187021.962250806,b
2013-07-20,121309.87731962645,98698.30100921197,143730.70532124836,b
2013-07-21,177810.28912562734,155642.36188214875,199678.70629897027,b
2013-07-22,169222.6460545069,147738.14290771453,192268.07444730037,b
2013-07-23,155959.52850170742,134136.48249984474,179190.03647761018,b
2013-07-24,152696.7851307543,131336.14478897216,175693.98627169264,b
2013-07-25,153901.57508704503,130388.39522164273,175115.13349024468,b
2013-07-26,161301.67178155016,138281.16956247546,184475.69326066194,b
2013-07-27,118336.25990199664,94877.68431969678,140195.93204571356,b
2013-07-28,174804.30386393753,152978.66060240899,198090.0938934461,b
2013-07-29,166239.56441455413,144781.2604793805,190315.76820107407,b
2013-07-30,153055.1190030813,129424.98357045041,175327.51572016173,b
2013-07-31,149925.71778152126,128198.62793725877,172313.3777038405,b
2013-08-01,151305.66690244694,128113.22975811693,174571.69322812438,b
2013-08-02,158928.73913897012,136534.0932756427,181461.264418148,b
2013-08-03,116228.54565440596,94658.52799353098,138541.18772608403,b
2013-08-04,172997.24015307042,151169.96659337156,195697.95594815075,b
2013-08-05,164760.72967459488,141280.5630350255,185791.0120067914,b
2013-08-06,151923.4216856544,130319.37559359653,175743.62078225845,b
2013-08-07,149150.83274897127,127044.23485858126,171335.78283115852,b
2013-08-08,150897.92264022384,128886.56998151213,173294.37599964996,b
2013-08-09,158878.74786699592,136778.901480699,181243.42464939057,b
2013-08-10,116517.65615027476,92013.42164789067,138730.9775668437,b
2013-08-11,173598.08848145927,151414.42759673076,195107.9308673867,b
2013-08-12,165638.05271059606,144081.01040180054,188559.32191634635,b
2013-08-13,153035.11072338396,130379.42749713655,175947.68277230678,b
2013-08-14,150449.1971398637,128862.04838352326,172564.93564368735,b
2013-08-15,152331.12690305544,130824.42096082265,174168.43202134172,b
2013-08-16,160392.38026656635,137973.88065225075,181646.2343582491,b
2013-08-17,118056.38251996986,94556.01417019647,140287.0010896422,b
2013-08-18,175107.34219790224,152854.42924832532,197352.57092277976,b
2013-08-19,167065.71031412884,144040.42540131396,189652.51978997843,b
2013-08-20,154333.10276891448,130793.89911254449,177469.50076509357,b
2013-08-21,151575.00545786857,128807.2479923013,174607.66972779174,b
2013-08-22,153249.1225239042,129987.3123801445,175316.25397186156,b
2013-08-23,161074.96071931242,138956.08542135876,181934.2485871143,b
2013-08-24,118484.87293765656,95820.94359576916,140569.8094513443,b
2013-08-25,175272.63149317246,152044.3688683158,198221.6479278653,b
2013-08-26,166968.60141170898,145657.29354001215,190070.69788885265,b
2013-08-27,153984.3642952315,132412.85877717874,177261.81520128655,b
2013-08-28,150995.12112643116,127292.88020204894,173557.31884507625,b
2013-08-29,152467.74347136947,129050.95499183793,174157.98428890784,b
2013-08-30,160130.07495989202,137332.66690213414,182408.44997976426,b
2013-08-31,117404.63014534085,94465.79899687809,138347.73193301127,b
2013-09-01,174108.19182276598,150850.05543784707,194552.55397548064,b
2013-09-02,165775.5389988721,143199.6507937557,188619.7505661634,b
2013-09-03,152821.00721132016,130409.33443933554,174955.27249634574,b
2013-09-04,149920.79172499245,126454.99555044435,171524.6257963888,b
2013-09-05,151540.95089120348,128236.05176815263,174326.57122611237,b
2013-09-06,159406.71335160482,137066.7398084571,183777.68086885518,b
2013-09-07,116953.32091571891,94957.74597964119,140656.76468980618,b
2013-09-08,173974.48423203325,150674.4655399681,195278.1516748107,b
2013-09-09,165997.52563871455,142839.90531217962,188644.88092664717,b
2013-09-10,153428.06129718083,130537.26873630687,175346.68099851653,b
2013-09-11,150932.54989753128,128916.65491116096,173668.02744675326,b
2013-09-12,152966.57368612866,130111.14637733022,174592.05536285785,b
2013-09-13,161244.44747412115,139243.44165432118,184100.30069457274,b
2013-09-14,119190.37866439007,96768.17629724731,143565.4218029042,b
2013-09-15,176587.2461059153,153920.07178486692,197422.64040339357,b
2013-09-16,168952.062611914,145765.75629025142,190028.0823603984,b
2013-09-17,156680.96373737475,133103.9875617085,179061.67115478736,b
2013-09-18,154432.04091829254,131910.75845567172,176905.79809733847,b
2013-09-19,156653.87613831207,134818.99176966975,179091.1422267248,b
2013-09-20,165055.36605370973,142769.97180583957,186556.645800158,b
2013-09-21,123057.0519799668,100625.46373329707,144871.5511000138,b
2013-09-22,180440.01821445546,157556.9518212258,202052.7557773201,b
2013-09-23,172721.4196620145,149480.79785593614,193584.58360596467,b
2013-09-24,160299.47907908115,138617.40650328915,182570.1664878978,b
2013-09-25,157836.2714291894,137036.08038925432,179147.32653319856,b
2013-09-26,159786.15360298613,137634.20208108227,183257.8023724947,b
2013-09-27,167865.43020530857,145529.45527645407,190083.03950924278,b
2013-09-28,125503.47617976261,102666.53753620475,147596.64193231717,b
2013-09-29,182491.38461631013,161129.980007996,205252.95065074865,b
2013-09-30,174338.00333179728,152758.62914154452,197293.7085551716,b
2013-10-01,161472.23166353942,139491.29930142147,184626.66443915683,b
2013-10-02,158567.85853723658,134287.10279846363,182274.75343714314,b
2013-10-03,216160.90829623616,194316.7270203531,236843.79267146692,b
2013-10-04,167768.7027344094,144987.576645799,189666.5415506863,b
2013-10-05,125041.18359042244,102663.87569525061,147121.44343576385,b
2013-10-06,181708.725825768,159682.2511895388,202410.90236713042,b
2013-10-07,173307.36708920926,151639.62458364,195043.681518247,b
2013-10-08,160253.2017254118,138070.25758148875,182169.63989116132,b
2013-10-09,157224.64297199616,134982.15749192896,179091.3938084454,b
2013-10-10,158690.37464738748,136111.9520866093,179914.06489322087,b
2013-10-11,166378.59767813308,143689.85369494368,188722.14363205657,b
2013-10-12,123727.80524931368,99340.99715348057,145805.56668257652,b
2013-10-13,180535.1658775938,158567.18503733847,203976.80762339188,b
2013-10-14,172331.59113851233,150258.53158759786,193442.3519120214,b
2013-10-15,159526.34258475495,138713.2693410883,182131.6679229191,b
2013-10-16,156789.50758768918,134111.68403152606,179252.63949919195,b
2013-10-17,158580.21223571445,135971.9818233956,180016.01419222783,b
2013-10-18,166616.1691812251,144992.34536748927,190325.09035605864,b
2013-10-19,124324.78548982654,102314.97223918018,148286.61837955707,b
2013-10-20,181491.90003013672,158879.42744628017,205326.97299382524,b
2013-10-21,173637.21661472222,152608.5961167097,196356.67628349568,b
2013-10-22,161159.27645991617,140174.14676792026,183093.9042445476,b
2013-10-23,158718.2885916011,135912.04392457742,181926.8570464933,b
2013-10-24,160764.67541692106,138247.70153166156,183482.3955514087,b
2013-10-25,169008.92095431077,145797.67513048535,191975.342272468,b
2013-10-26,126872.93720295513,105720.55443887843,148794.03272107965,b
2013-10-27,184139.0097282628,161783.31486382807,208010.82865802522,b
2013-10-28,176325.3815945744,151100.15177872777,197648.54094866107,b
2013-10-29,163831.3137274801,141320.72536914828,185048.20044569217,b
2013-10-30,161302.31405011978,138845.9262294643,181804.34528859679,b
2013-10-31,163211.50371249503,140331.24383595376,184784.75155785208,b
2013-11-01,171276.4822984923,150223.34613187032,193722.75560250992,b
2013-11-02,128928.13547461227,106390.70346182055,151099.60447886938,b
2013-11-03,185959.33741648414,164001.35634758786,208772.2489771316,b
2013-11-04,177900.23574225692,155656.56967624428,201277.8957367874,b
2013-11-05,165162.9647824485,143083.35698469146,188141.41867408564,b
2013-11-06,162424.11136614584,141412.6624522973,184560.43952317323,b
2013-11-07,164152.7990816643,141936.0176780321,185850.05030731362,b
2013-11-08,172079.99021254337,149997.0644335814,192997.11781928063,b
2013-11-09,129649.23520937767,107253.53376806405,151972.0075120462,b
2013-11-10,186664.94745560928,163638.17488695958,208506.94431193246,b
2013-11-11,178667.28098559292,156816.642014769,201079.44871088667,b
2013-11-12,166076.46911723417,144210.78011194547,189941.06733823626,b
2013-11-13,163574.9595931562,140699.16945127447,186404.427486799,b
2013-11-14,165635.22255297427,142791.9092833198,188682.29679959136,b
2013-11-15,173988.83954224514,152079.70372910588,196342.7232435594,b
2013-11-16,132077.11080564786,108356.08283519806,154364.21635711927,b
2013-11-17,189699.26415137417,165463.57467147076,212883.1157564505,b
2013-11-18,182387.34655430497,158504.66538780808,205235.11228557833,b
2013-11-19,170550.6578127309,149114.79413945027,192774.03307671053,b
2013-11-20,168858.06100076713,147287.33200274775,190822.52832789154,b
2013-11-21,171766.04296262533,150464.60362224656,193754.6525067182,b
2013-11-22,180988.12783586705,159580.5474646893,202730.21450042402,b
2013-11-23,139945.8735813347,118300.50214960192,163615.80703186514,b
2013-11-24,198417.5256935414,174847.0827256786,220744.3698132451,b
2013-11-25,191913.398499157,169524.6040908511,214022.65982452096,b
2013-11-26,180820.8312575617,157308.54308880292,202380.20663873747,b
2013-11-27,179787.04065330492,157857.9493841121,202411.69294683894,b
2013-11-28,183247.72909011025,161404.94488440666,204963.22057084303,b
2013-11-29,192887.08479368006,171459.10185200014,213756.69215702763,b
2013-11-30,152119.15361042635,128738.32742042214,175880.2051932287,b
2013-12-01,210707.11493578547,188379.02804546786,233404.43263493638,b
2013-12-02,204149.04734049967,180435.27976703935,225023.22075910826,b
2013-12-03,192823.2553416514,169796.2932244214,216027.16513092225,b
2013-12-04,191371.4214479478,168518.2529209518,212681.56873299307,b
2013-12-05,194227.4343662021,172983.36930294082,215629.51981304085,b
2013-12-06,203087.4756611212,178653.38423010492,224677.85960925528,b
2013-12-07,161361.5763741936,138819.1817179394,183798.91302233736,b
2013-12-08,218822.70203126257,195899.74542613217,241666.08768836624,b
2013-12-09,210982.42387226757,187809.40972068015,232730.23494814584,b
2013-12-10,198236.01445036413,176109.4217438909,221511.38355119433,b
2013-12-11,195245.28390874993,174171.63399913805,217346.4020423054,b
2013-12-12,196467.01498776913,173718.60073896163,219767.0931042358,b
2013-12-13,203622.58821441332,181882.73652376333,226089.3181730783,b
2013-12-14,160149.01971015535,136690.19199197946,183093.82411494874,b
2013-12-15,215847.48245385464,191673.62348654473,238014.8845053273,b
2013-12-16,206258.3823997997,185059.7686848102,229002.1242902967,b
2013-12-17,191805.84197264505,171235.43804880427,214759.05833794028,b
2013-12-18,187179.92205341975,164783.26849796885,211102.46631686858,b
2013-12-19,186864.4553626478,164181.39002591674,207661.2782024472,b
2013-12-20,192606.09720567672,169109.54654763985,214507.49735375546,b
2013-12-21,147864.82982182803,124007.15526275992,169916.86756952896,b
2013-12-22,202462.00390241574,180827.78483887477,226145.98086725437,b
2013-12-23,191955.00001792726,168231.1493961385,215134.0684204217,b
2013-12-24,176781.37212914022,155640.37165995795,199886.36824859318,b
2013-12-25,143888.20514902103,122407.87305427465,166134.35277100164,b
2013-12-26,179479.14835023004,157354.1052970013,201475.07328042763,b
2013-12-27,176675.64359871644,153676.21408909222,198039.13796621864,b
2013-12-28,132056.86421317764,108077.77978075003,154497.74239176794,b
2013-12-29,186981.4243037368,164156.4421011825,209024.908012029,b
2013-12-30,176996.6721247841,154662.07493950333,199832.17309348547,b
2013-12-31,162526.61746538896,139471.0185595071,185139.78444881353,b
2014-01-01,116531.60276702762,94640.70191306775,137945.4338752128,b
2014-01-02,158649.85476569895,137847.0989268186,179218.81954877148,b
2014-01-03,165439.97763539795,143537.02159282277,186932.56527109843,b
2014-01-04,122058.92840155432,99108.9766463991,144861.79268256074,b
2014-01-05,178297.22815820025,157280.58764469912,202895.14734341504,b
2014-01-06,169677.0640897603,144960.53902674647,190206.7425657908,b
2014-01-07,156597.26186475222,133731.5209366602,179521.29885577547,b
2014-01-08,153716.14072422136,130679.92561703948,175993.11876401372,b
2014-01-09,155480.1073095034,133760.97538423885,177950.29325412723,b
2014-01-10,163593.57447923406,140871.8000777948,185072.59773632706,b
2014-01-11,121470.41930413176,99242.18643110269,144633.3885994879,b
2014-01-12,178883.0400300736,156384.337354747,200356.34428221313,b
2014-01-13,171338.06986388427,148557.39893962903,195141.67660513034,b
2014-01-14,159221.5844204399,137951.00696706344,180895.5567583219,b
2014-01-15,157182.11654115084,134001.69010315437,180340.98755392153,b
2014-01-16,159659.33271442913,138178.49511861557,182801.84429353522,b
2014-01-17,168353.95759257762,145599.03995948497,190585.9192969121,b
2014-01-18,126679.16306689373,104722.6292295702,149378.79919174514,b
2014-01-19,184409.48587673085,159619.88192904287,206489.38893894784,b
2014-01-20,177056.33755719516,153796.85730418112,198939.15854822766,b
2014-01-21,165012.95108189172,144110.19437237544,185870.56239484323,b
2014-01-22,162937.08674936992,141406.6617069806,184720.88640584695,b
2014-01-23,165279.36144110418,141859.81515744876,188064.7744046449,b
2014-01-24,173752.79839116003,152614.5965022335,196971.26222841922,b
2014-01-25,131783.8250284164,108571.70553787971,154524.7472642753,b
2014-01-26,189160.79407955662,166849.94380044658,211543.0646315456,b
2014-01-27,181409.10276687166,158545.0363885463,203973.10606720275,b
2014-01-28,168935.76497264608,146642.624203484,190023.6600970798,b
2014-01-29,166411.76871077306,144363.0538752737,188307.96373962163,b
2014-01-30,168300.09163790054,145630.9517715295,190511.56981618406,b
2014-01-31,176324.9792823708,153307.06894273034,199519.47592917018,b
2014-02-01,133922.71948578715,111798.82227008694,154878.4479587193,b
2014-02-02,190889.99266928318,168285.14131897263,212228.75319242955,b
2014-02-03,182758.87548751346,159353.4218601842,204522.8824669887,b
2014-02-04,169941.3537772207,146998.07586723033,191934.79804541607,b
2014-02-05,167111.6764166205,145880.79779935436,189858.2140380746,b
2014-02-06,168734.42061140598,145900.5418164916,191553.9695694416,b
2014-02-07,176533.86935051743,154426.11471724478,198571.8670218665,b
2014-02-08,133944.9293618811,111725.31953195023,156882.08874042385,b
2014-02-09,190761.66276520936,169132.02802542475,211144.29261324287,b
2014-02-10,182512.5026224031,160998.294722419,205697.80180384373,b
2014-02-11,169605.00020625806,147413.27737802285,191708.27311571894,b
2014-02-12,166708.42706467185,144110.67768347694,189735.4259144909,b
2014-02-13,168282.09367294057,145167.8118600647,188980.43934603268,b
2014-02-14,176044.9767799087,153741.8708951152,197052.9356689594,b
2014-02-15,133426.87550058262,111839.61689422616,156294.61802997283,b
2014-02-16,190217.16167104268,168617.03272697426,212520.6186875488,b
2014-02-17,181940.18782100285,159751.18292504965,203531.36971143252,b
2014-02-18,169000.19476372554,146089.15148148916,190291.27800371934,b
2014-02-19,166064.03725171534,143532.14082261076,189004.0313417882,b
2014-02-20,167589.58617674175,146006.07235702692,190126.96967366405,b
2014-02-21,175295.39750271823,152301.32995936237,197814.04773728503,b
2014-02-22,132611.8674936732,109874.54832024485,154131.72151957723,b
2014-02-23,189329.94069817188,167227.59906887147,212349.27606162656,b
2014-02-24,180976.436347549,159428.30828976896,205227.01361802276,b
2014-02-25,167958.83876209747,145008.12548229063,190067.71309888174,b
2014-02-26,164947.87493947236,142337.2944138965,184204.5748435634,b
2014-02-27,166405.74353465764,142105.62060223857,187837.399672416,b
2014-02-28,174055.5918182131,151338.93422421667,196627.80532160826,b
2014-03-01,131332.46740120475,109854.30444363847,154379.16952033134,b
2014-03-02,188031.818392653,166515.54071339045,208800.0912987301,b
2014-03-03,179684.61520191777,156202.3123780275,202159.10313925182,b
2014-03-04,166701.94686809165,143040.67384636446,190221.10486566662,b
2014-03-05,163757.42201525872,141604.01629919172,184911.9222623867,b
2014-03-06,165315.24492255083,141823.85009333392,187091.20909771902,b
2014-03-07,173099.5688827752,151067.42601936957,194483.00871780285,b
2014-03-08,130545.35796976008,109156.47568236456,153424.30147055152,b
2014-03-09,187446.83443154613,165025.54393669876,209824.36176016723,b
2014-03-10,179332.58698628042,157443.98723294033,202510.85474818238,b
2014-03-11,166610.19377130407,143758.38890036437,188115.39572451025,b
2014-03-12,163948.68957567433,140964.6466552048,183463.6266855502,b
2014-03-13,165806.7460731443,144943.36792612245,187865.74927319222,b
2014-03-14,173902.1642121644,151409.54017222248,195605.37390201964,b
2014-03-15,131662.9057186806,109094.0714070285,153776.91016136587,b
2014-03-16,188875.73575109104,167007.3595302388,212165.27720725606,b
2014-03-17,181061.5459548401,158772.06826238352,205299.21033237185,b
2014-03-18,168620.2049807302,145236.05603359058,191508.3946540023,b
2014-03-19,166213.25896021008,145170.64776024752,188871.94578833084,b
2014-03-20,168292.3432980088,144342.92290293146,189044.89988076215,b
2014-03-21,176568.89758500346,155891.3666470453,199817.72039662296,b
2014-03-22,134465.40347629815,112990.91798595326,157215.08316757428,b
2014-03-23,191764.2109224769,168293.12505301647,212957.00141196384,b
2014-03-24,183983.0160195157,162624.91268191987,206813.30590051413,b
2014-03-25,171519.8324209874,149417.2652356467,193524.4738780192,b
2014-03-26,169035.7746995967,145033.0318012109,191134.3337237678,b
2014-03-27,170983.51206529353,147648.7088722057,191764.8394895907,b
2014-03-28,179076.9825317935,156922.08153314027,201138.60523351617,b
2014-03-29,136742.58696528504,112110.28485186052,157240.2145842089,b
2014-03-30,193767.92928070985,171972.75515436823,216371.19523349733,b
2014-03-31,185677.1682979439,163579.16383830755,207800.0168114826,b
2014-04-01,172875.82656196432,149954.74784455282,194456.5723379014,b
2014-04-02,170033.37908879324,148814.35622712443,191804.88335264035,b
2014-04-03,171611.48596788172,150536.50737630864,192448.62693328812,b
2014-04-04,179333.4652684811,157224.56887213938,200256.65673715132,b
2014-04-05,136635.23266603219,113116.05810449048,159156.69947713977,b
2014-04-06,193313.7814857101,170908.08721394805,215545.16660723413,b
2014-04-07,184902.27622816915,162123.3749898874,205964.2655530556,b
2014-04-08,171814.61250486405,148802.23163806,194301.67999716985,b
2014-04-09,168727.77363382114,146847.8198258829,192232.68071271075,b
2014-04-10,170109.85465936223,146177.13574564309,192151.03418768971,b
2014-04-11,177689.35638775432,156084.27808338305,200522.96343194525,b
2014-04-12,134905.98112735775,112523.76628563108,156906.46076718136,b
2014-04-13,191559.00806954745,168869.32595495036,214164.01154170078,b
2014-04-14,183182.3244570563,161582.92487958074,205606.87010801627,b
2014-04-15,170188.96729998259,146821.14517396418,192478.09963832572,b
2014-04-16,167253.50641195607,144684.68476585712,188853.75899281312,b
2014-04-17,168840.1387379026,146942.78760399783,192740.99651832716,b
2014-04-18,227736.1407158871,203983.72173011926,250682.11444714904,b
2014-04-19,134182.58331551,111552.33470768889,156268.18965697486,b
2014-04-20,191163.35440049536,169869.88452565213,213409.86942874183,b
2014-04-21,210018.58759572144,188187.32866840326,233244.7071503581,b
2014-04-22,170516.43502843377,148137.869148164,193574.61467060106,b
2014-04-23,167958.1257692771,143805.6765610763,189377.4248172881,b
2014-04-24,169919.847715816,146144.89950103543,193322.29229181018,b
2014-04-25,178115.6481761082,157004.7765041872,202146.08378824752,b
2014-04-26,135969.98480094434,114394.20636197303,157607.47309983423,b
2014-04-27,193266.52273618,169835.20851189934,215106.83601576064,b
2014-04-28,185523.5947193177,162867.54734600295,206499.15014351244,b
2014-04-29,173139.16638952805,151913.4552728901,195536.22146218337,b
2014-04-30,170773.62530409105,148417.85885956915,193603.10621143787,b
2014-05-01,225020.60711504056,203274.72587546922,248278.05420167686,b
2014-05-02,181164.96219842165,159055.00870272724,204043.69917627398,b
2014-05-03,139057.54079329158,115767.19454559831,160432.98051118187,b
2014-05-04,196340.43001876306,173894.42764137432,220092.21802797852,b
2014-05-05,188534.1392696366,165913.78913557425,208456.48347966466,b
2014-05-06,176040.11888203444,151721.89081885677,196808.73281961426,b
2014-05-07,173523.4200575157,151864.13734112936,195925.50203264604,b
2014-05-08,175441.00330297372,153849.70853218765,197153.25102397066,b
2014-05-09,183511.2902802809,160322.67726525653,205657.51727042458,b
2014-05-10,141165.1838874207,119349.95364198438,165345.16269397197,b
2014-05-11,198194.6286760292,174949.6397343476,222066.19102776414,b
2014-05-12,190127.7831109564,167064.8866405226,213550.8568699822,b
2014-05-13,177373.65512120805,155951.5649756769,200239.91389085664,b
2014-05-14,174604.52981416738,152585.10847160633,197457.00750669793,b
2014-05-15,176284.05888876627,151608.114691929,199733.55982740936,b
2014-05-16,184136.61326849292,160617.1443581265,206320.4522109546,b
2014-05-17,141598.12976816797,119485.89235847541,164834.0780495198,b
2014-05-18,198464.52905593516,176432.5266335445,220164.31537569675,b
2014-05-19,190266.78060127015,168266.29984271663,212214.16487824245,b
2014-05-20,177415.46913243437,153587.43227789202,199205.9192997959,b
2014-05-21,174583.1933548382,152365.7237168334,196932.81545248438,b
2014-05-22,176232.66709478767,154489.5050194343,197726.18306049381,b
2014-05-23,184086.12375434994,161704.54065929112,205872.87752590378,b
2014-05-24,141576.2530047252,119932.53973530598,163557.2086294803,b
2014-05-25,198494.74392239703,176324.640749181,221741.46300175996,b
2014-05-26,190367.50610714775,166759.50474712503,212921.1228558445,b
2014-05-27,177599.4182047519,155518.56630931376,199994.91707874907,b
2014-05-28,174856.9287077509,152279.90404241782,198124.7533337578,b
2014-05-29,229638.49937939225,207157.27838998125,253041.2011571993,b
2014-05-30,184533.59798779647,163068.56174830487,208942.12735798632,b
2014-05-31,142095.1244000344,120913.21696746616,164096.95620125846,b
2014-06-01,199066.8998929474,176156.4717323275,219500.48834792493,b
2014-06-02,190969.72173093684,167227.5373844147,214602.15618395575,b
2014-06-03,178204.16364696185,157092.8625214312,200015.67969692088,b
2014-06-04,175433.32884181014,151585.33196486757,198734.50008948133,b
2014-06-05,177111.2874988115,155980.11785865994,201517.49567678347,b
2014-06-06,184952.78889717665,162431.36114844395,206381.41011240723,b
2014-06-07,142384.4671672888,120331.19770592143,165502.85281956702,b
2014-06-08,199193.6062266928,176494.9339591683,222357.72498225528,b
2014-06-09,231964.1806174157,209522.71844191288,253672.53367984926,b
2014-06-10,177918.44979419885,154664.94025488323,199666.91863228581,b
2014-06-11,174906.12644041324,152246.96790306707,198038.47316340514,b
2014-06-12,176326.14878210553,154672.48528574192,199505.43451827855,b
2014-06-13,183899.48350281507,161252.98780916684,204787.41288417042,b
2014-06-14,141059.4843423579,117914.51855074221,164858.42969222172,b
2014-06-15,197600.44443521334,175574.7499209705,220527.30657935695,b
2014-06-16,189052.76108158118,167256.14956441926,213173.15216039325,b
2014-06-17,175827.5639720803,153694.62448810803,197315.8661359887,b
2014-06-18,172599.13536419673,150436.97049103995,195630.1998895174,b
2014-06-19,173832.99144723674,149560.41454301804,195664.23649711514,b
2014-06-20,181255.2262118691,160155.13318283923,203867.46898683335,b
2014-06-21,138303.34853363558,114560.97924865352,160633.2626425964,b
2014-06-22,194774.6897406796,170973.57207763012,216166.5464191422,b
2014-06-23,186201.4574725079,164585.2992305024,208479.32191395405,b
2014-06-24,172995.29058678984,150937.46228111454,194962.41442231456,b
2014-06-25,169829.6461970755,148172.1343648322,191546.77920194098,b
2014-06-26,171167.88942687254,148127.52043107548,192877.11353689583,b
2014-06-27,178732.68726208617,156127.55527379666,202880.99694026218,b
2014-06-28,135956.9360093326,113508.01975514705,157907.40387125063,b
2014-06-29,192632.29709247942,169818.0371011011,215299.62157573638,b
2014-06-30,184284.41337631215,160576.8916282296,207071.14691648347,b
2014-07-01,171317.65598916388,147252.1780411293,194115.54618934076,b
2014-07-02,168397.7270305515,144122.7923914483,189525.5457921372,b
2014-07-03,169979.98228335724,148048.71449077097,192954.23289182258,b
2014-07-04,177779.06826332904,156864.55738780642,200843.62645732463,b
2014-07-05,135220.09567706304,112537.78085114386,157484.22926262263,b
2014-07-06,192087.4165249692,168754.00399292354,214773.7488447325,b
2014-07-07,183900.06952270083,161803.61819849478,206925.21939460828,b
2014-07-08,171056.7367022863,148924.7349750344,193353.8510150029,b
2014-07-09,168218.52998201456,146141.85888971193,189746.30566456588,b
2014-07-10,169837.46597145847,147625.49523008658,193451.95977196106,b
2014-07-11,177626.21842945792,154712.38569165953,199618.4803552354,b
2014-07-12,135009.3666143852,112878.46040424568,158999.4022052979,b
2014-07-13,191772.20413851764,169401.7368452996,214814.12790303995,b
2014-07-14,183436.17167975917,162503.04112762603,204243.77243391098,b
2014-07-15,170403.7564283648,147322.446859392,192915.45321370682,b
2014-07-16,167341.17843667258,144360.40148206314,189061.45911667545,b
2014-07-17,168706.7248301141,146992.5239825733,191980.08687575755,b
2014-07-18,176220.32524178713,154238.2837564889,199291.5295802436,b
2014-07-19,133314.59178131947,111234.01772443394,154593.91741723477,b
2014-07-20,189783.39422105864,167776.43659574966,212964.7273549534,b
2014-07-21,181157.04061881758,158421.5000942325,202908.31688070984,b
2014-07-22,167846.91374172835,145088.08382728876,190031.22458992235,b
2014-07-23,164527.8913185077,142158.22092605318,187875.79291993953,b
2014-07-24,165666.41909616944,144403.56395695033,187847.1322238353,b
2014-07-25,172989.83797604707,150493.9452819282,195517.67705187228,b
2014-07-26,129937.19613170729,110285.63351367925,151949.04474917662,b
2014-07-27,186307.62380571046,162426.80797643203,208636.62014998536,b
2014-07-28,177635.34726282078,155999.1017780409,200827.23845632342,b
2014-07-29,164334.1974565053,139908.5874943145,187244.9338962843,b
2014-07-30,161079.94570384358,139661.9208647075,182811.08954250463,b
2014-07-31,162338.33805582632,140149.709826733,185294.13889997517,b
2014-08-01,169834.43120459907,146939.75358551036,191934.6040953686,b
2014-08-02,127003.4608806259,107210.8533295048,150929.5704048445,b
2014-08-03,183639.31908159953,162329.75135842647,206305.75993664618,b
2014-08-04,175269.71384044297,152383.80640672936,198364.00453039797,b
2014-08-05,162300.86307653814,140297.54447584334,185080.9506459656,b
2014-08-06,159400.0493977306,137707.0194451657,181611.673773962,b
2014-08-07,161023.90133299818,139162.6227842749,183754.84849313644,b
2014-08-08,168887.9965431545,147104.71900301744,190862.8227640765,b
2014-08-09,126418.01009596564,104469.51392205158,148376.50718989983,b
2014-08-10,183398.47583336607,159810.94502793357,204518.7381100849,b
2014-08-11,175348.22604070697,153663.92637132073,198321.68177085387,b
2014-08-12,162665.35254042107,138545.92323962887,185689.03160729795,b
2014-08-13,160010.00797436194,136291.24322339645,181258.83484032395,b
2014-08-14,161832.90522700932,139613.45251090778,184169.36232454787,b
2014-08-15,169845.10380048308,147776.77790157375,191675.60680568204,b
2014-08-16,127469.30050706875,103404.91006371155,151010.32949931215,b
2014-08-17,184488.68795904526,162756.1532223912,207463.35290299717,b
2014-08-18,176422.44285379638,152142.18718787027,197785.29975416567,b
2014-08-19,163670.68539126826,139978.26115464832,185435.23035574672,b
2014-08-20,160897.22829862006,138843.9903870306,183645.93253163938,b
2014-08-21,162557.97463677902,139594.7044274916,183921.7003041022,b
2014-08-22,170370.55591184436,148168.30895554356,192430.13381463249,b
2014-08-23,127765.43197199839,105272.46089379727,150053.77338103298,b
2014-08-24,184534.52159800817,161593.23583734315,205099.41242498677,b
2014-08-25,176206.43234873,154598.05663568983,197666.79786222585,b
2014-08-26,163191.1385229818,140309.45311632735,185398.65827696922,b
2014-08-27,160162.52132775853,138518.61952617593,181559.6478353498,b
2014-08-28,161586.20241977618,139191.28626248284,184345.103217505,b
2014-08-29,169189.14486735404,146721.90982581215,191659.02083589658,b
2014-08-30,126410.37845158289,102917.60137624275,147362.81253827363,b
2014-08-31,183049.36364474616,161234.5616026869,206047.14221017738,b
2014-09-01,174640.98358844867,153600.38344069454,197682.41892449983,b
2014-09-02,161600.02023785654,139074.46148616401,185014.36621579918,b
